DATE,USD,EUR,GBP,AUD
2014-11-04,113.79,142.19,181.75,98.75
2014-11-05,113.73,142.75,181.95,99.45
2014-11-06,114.69,143.05,183.01,98.21
2014-11-07,115.15,142.53,182.46,98.71
2014-11-10,114.40,142.47,181.58,98.93
2014-11-11,114.75,142.62,181.89,99.10
2014-11-12,115.83,144.29,184.27,100.59
2014-11-13,115.58,143.74,182.29,100.73
2014-11-14,116.15,144.76,182.23,101.04
2014-11-17,116.44,145.91,182.59,102.01
2014-11-18,116.58,145.27,182.35,101.67
2014-11-19,117.06,146.62,182.77,101.77
2014-11-20,118.21,148.18,185.29,101.77
2014-11-21,118.09,148.14,185.37,101.92
2014-11-25,118.08,146.73,185.24,101.64
2014-11-26,117.77,146.95,185.08,100.72
2014-11-27,117.52,146.95,185.56,100.59
2014-11-28,118.23,147.15,185.73,100.73
2014-12-01,118.94,147.90,185.58,100.54
2014-12-02,118.37,147.63,186.23,100.47
2014-12-03,119.33,147.81,186.67,100.23
2014-12-04,119.87,147.60,188.22,100.91
2014-12-05,119.86,148.45,187.59,100.55
2014-12-08,121.60,149.43,189.37,101.03
2014-12-09,120.98,148.85,189.19,100.04
2014-12-10,119.52,148.03,187.31,99.15
2014-12-11,117.68,146.94,185.35,98.50
2014-12-12,118.89,147.46,186.85,98.13
2014-12-15,118.61,147.74,186.53,97.53
2014-12-16,117.76,146.54,184.22,96.87
2014-12-17,116.93,146.23,184.04,96.08
2014-12-18,118.81,146.54,185.11,96.52
2014-12-19,119.00,146.11,186.37,97.19
2014-12-22,119.52,146.10,186.70,97.28
2014-12-24,120.56,146.91,187.17,97.85
2014-12-25,120.24,146.60,186.86,97.62
2014-12-26,120.31,146.91,187.24,97.78
2014-12-29,120.51,146.85,187.54,97.85
2014-12-30,120.53,146.54,187.01,98.05
2015-01-05,120.34,143.97,184.19,97.54
2015-01-06,119.38,142.50,182.16,96.79
2015-01-07,118.84,141.02,179.80,95.80
2015-01-08,119.47,141.43,180.48,96.77
2015-01-09,119.87,141.36,180.97,97.39
2015-01-13,118.02,139.74,179.08,96.19
2015-01-14,117.65,138.51,178.49,96.21
2015-01-15,117.71,138.59,179.44,96.55
2015-01-16,116.44,135.28,176.66,95.73
2015-01-19,117.39,135.71,177.54,96.66
2015-01-20,117.90,136.65,177.89,96.55
2015-01-21,118.63,137.05,179.59,96.83
2015-01-22,118.14,136.98,178.84,95.60
2015-01-23,118.53,134.66,178.07,95.25
2015-01-26,117.71,131.38,176.65,92.81
2015-01-27,118.60,133.22,178.84,93.78
2015-01-28,117.83,133.71,178.68,94.17
2015-01-29,117.71,132.88,178.38,93.10
2015-01-30,118.25,133.85,178.27,92.06
2015-02-02,117.47,132.82,177.05,91.49
2015-02-03,117.35,133.12,176.48,91.56
2015-02-04,117.83,135.01,178.55,91.70
2015-02-05,117.30,132.94,177.96,90.87
2015-02-06,117.50,134.76,180.19,92.04
2015-02-09,118.93,134.53,181.28,92.25
2015-02-10,118.50,134.33,180.48,92.54
2015-02-12,120.20,135.93,183.10,92.07
2015-02-13,119.02,135.68,183.16,92.26
2015-02-16,118.59,135.28,182.82,92.26
2015-02-17,118.35,134.07,181.81,92.09
2015-02-18,119.26,135.97,183.03,93.15
2015-02-19,118.77,135.45,183.42,92.77
2015-02-20,119.10,135.32,183.72,92.89
2015-02-23,119.07,135.45,183.05,93.27
2015-02-24,118.92,134.81,183.73,92.78
2015-02-25,118.82,134.80,183.81,93.32
2015-02-26,119.04,135.27,184.87,93.51
2015-02-27,119.26,133.71,183.97,93.21
2015-03-02,119.89,133.88,184.74,93.38
2015-03-03,120.09,134.28,184.49,93.18
2015-03-04,119.59,133.69,183.88,93.66
2015-03-05,119.82,132.75,182.83,93.72
2015-03-06,120.08,132.28,182.97,93.48
2015-03-09,120.78,131.00,181.94,93.12
2015-03-10,121.47,131.58,183.42,93.20
2015-03-11,121.23,129.70,182.79,92.50
2015-03-12,121.54,128.22,181.53,92.47
2015-03-13,121.44,128.86,180.73,93.47
2015-03-16,121.41,127.40,179.14,92.62
2015-03-17,121.45,128.24,180.03,92.50
2015-03-18,121.34,128.67,179.18,92.45
2015-03-19,119.81,130.54,179.54,93.33
2015-03-20,120.72,128.74,178.21,92.53
2015-03-23,119.97,129.69,179.32,93.37
2015-03-24,119.80,131.06,179.08,94.25
2015-03-25,119.81,130.82,178.06,94.30
2015-03-26,119.40,130.99,177.79,93.57
2015-03-27,119.20,129.80,177.23,93.32
2015-03-30,119.29,129.72,177.46,92.16
2015-03-31,120.27,130.41,178.20,92.16
2015-04-01,119.92,128.84,177.75,91.47
2015-04-02,119.69,128.68,177.39,90.80
2015-04-03,119.70,130.07,177.52,90.72
2015-04-06,119.07,130.81,177.58,90.92
2015-04-07,119.55,130.72,177.96,90.64
2015-04-08,120.25,130.25,178.28,92.02
2015-04-09,120.27,129.45,178.65,92.24
2015-04-10,120.48,128.58,177.32,92.93
2015-04-13,120.23,127.55,175.99,92.11
2015-04-14,119.79,126.86,175.94,91.20
2015-04-15,119.62,127.17,176.67,91.02
2015-04-16,118.97,127.70,177.04,91.76
2015-04-17,119.05,128.26,177.93,92.72
2015-04-20,118.94,128.54,178.15,93.01
2015-04-21,119.36,128.16,177.70,91.92
2015-04-22,119.67,128.32,178.60,92.37
2015-04-23,120.04,128.51,180.42,92.90
2015-04-24,119.54,129.37,180.03,93.16
2015-04-27,118.96,129.24,180.52,93.18
2015-04-28,119.16,129.60,181.53,93.74
2015-04-30,118.99,132.20,183.83,95.38
2015-05-01,119.68,134.14,183.78,94.51
2015-05-07,119.37,135.19,181.86,95.03
2015-05-08,119.86,134.83,184.52,94.63
2015-05-11,119.76,133.83,184.75,94.86
2015-05-12,120.16,133.79,187.04,94.81
2015-05-13,119.79,134.50,187.83,95.87
2015-05-14,119.27,135.25,187.66,96.89
2015-05-15,119.39,136.09,188.23,96.20
2015-05-18,119.64,136.66,188.09,95.78
2015-05-19,119.90,135.63,187.72,95.76
2015-05-20,120.94,134.53,187.47,95.63
2015-05-21,121.06,134.59,188.31,95.50
2015-05-22,121.07,134.55,189.69,95.74
2015-05-25,121.63,133.60,188.26,94.99
2015-05-26,121.76,133.21,188.18,95.20
2015-05-27,123.00,133.79,189.31,95.33
2015-05-28,123.65,134.93,189.86,95.78
2015-05-29,123.75,135.61,189.60,94.83
2015-06-01,124.30,136.01,189.88,95.01
2015-06-02,124.82,136.39,189.75,95.21
2015-06-03,124.16,138.35,190.45,96.41
2015-06-04,124.36,140.08,190.63,96.69
2015-06-05,124.51,139.61,191.26,95.69
2015-06-08,125.50,139.20,191.49,95.63
2015-06-09,124.64,140.52,191.11,95.81
2015-06-10,124.47,140.65,191.56,95.63
2015-06-11,122.97,139.02,190.68,94.97
2015-06-12,123.47,138.94,191.63,95.68
2015-06-15,123.48,138.52,192.00,95.31
2015-06-16,123.47,139.16,192.50,95.73
2015-06-17,123.44,138.75,193.05,95.62
2015-06-18,123.39,140.29,195.50,95.42
2015-06-19,122.98,139.94,195.48,95.89
2015-06-22,122.70,139.50,194.86,95.31
2015-06-23,123.44,139.99,195.33,95.52
2015-06-24,123.88,138.34,195.00,95.99
2015-06-25,123.89,138.82,194.48,95.62
2015-06-26,123.56,138.15,194.48,95.50
2015-06-29,122.96,135.45,193.15,93.90
2015-06-30,122.48,137.20,192.75,93.94
2015-07-01,122.62,136.50,192.53,94.50
2015-07-02,123.39,136.26,192.59,94.39
2015-07-03,123.00,136.37,192.02,94.03
2015-07-06,122.57,135.01,190.67,92.01
2015-07-07,122.72,135.57,191.53,91.86
2015-07-08,122.40,134.63,189.17,91.08
2015-07-09,120.80,133.64,185.59,89.49
2015-07-10,121.65,134.63,186.99,90.84
2015-07-13,122.52,136.39,190.03,90.98
2015-07-14,123.64,135.77,191.30,91.51
2015-07-15,123.39,135.65,193.11,92.00
2015-07-16,123.85,135.48,193.61,91.33
2015-07-17,124.24,135.16,193.88,92.12
2015-07-21,124.36,134.64,193.60,91.65
2015-07-22,123.77,135.50,192.70,91.80
2015-07-23,124.10,135.67,193.70,91.34
2015-07-24,124.02,136.30,192.53,91.20
2015-07-27,123.64,135.84,192.03,89.97
2015-07-28,123.17,136.66,191.68,89.69
2015-07-29,123.54,136.77,192.83,90.70
2015-07-30,124.09,136.13,193.61,90.65
2015-07-31,124.02,135.67,193.47,90.56
2015-08-03,124.08,136.19,193.88,90.64
